Date,Package Name,Daily Device Installs,Daily Device Uninstalls,Daily Device Upgrades,Total User Installs,Daily User Installs,Daily User Uninstalls,Active Device Installs,Install events,Update events,Uninstall events,Daily Average Rating,Total Average Rating,Daily Crashes,Daily ANRs
11/2/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,405613,0,0,0,397597,380558,4278822,458665,2713,383229,4.03,3.94,1277,1996
11/3/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,394474,0,0,0,385924,386382,4335506,450662,2614,389061,4.09,3.94,1430,2133
11/4/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,373730,0,0,0,365423,373661,4383055,428605,2331,376323,4.06,3.94,1301,2067
11/5/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,484684,0,0,0,475470,431270,4485973,543693,2333,434081,4.12,3.94,1400,2152
11/6/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,488852,0,0,0,479018,455587,4574713,553449,2216,458880,4.05,3.94,1484,2311
11/7/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,506361,0,0,0,495638,465596,4671553,574631,2202,468848,3.95,3.94,1591,2376
11/8/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,446709,0,0,0,436735,415947,4750302,508007,1958,418755,3.98,3.94,1388,2098
11/9/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,429020,0,0,0,419558,414364,4813261,490294,1857,417259,4.04,3.94,1307,2067
11/10/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,379952,0,0,0,371927,387814,4845289,433039,1846,390672,3.96,3.94,1323,2043
11/11/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,400471,0,0,0,391931,397014,4890732,457063,1843,400081,3.97,3.94,1520,2158
11/12/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,367150,0,0,0,358144,405742,4896900,425798,1796,408998,4.03,3.94,1466,2146
11/13/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,368814,0,0,0,360412,407601,4902244,426057,1813,410841,3.97,3.95,1391,2339
11/14/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,343123,0,0,0,335295,379384,4905726,395051,1753,382234,4,3.95,1309,2152
11/15/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,312702,0,0,0,305079,345276,4907188,360473,1621,347909,4,3.95,1167,1868
11/16/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,310667,0,0,0,303161,341756,4913273,360754,1525,344618,3.98,3.95,1290,1882
11/17/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,259577,0,0,0,252630,315546,4889086,303864,1450,318339,3.97,3.95,1205,1677
11/18/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,313932,0,0,0,306704,332517,4900664,359791,1379,335302,3.98,3.95,1258,1755
11/19/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,348599,0,0,0,340766,357170,4928333,400530,1426,360277,4.07,3.95,1471,1926
11/20/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,362855,0,0,0,355088,378459,4951894,414456,1451,381393,3.99,3.95,1630,2008
11/21/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,334582,0,0,0,327613,352546,4966468,379820,1244,355449,4.07,3.95,1423,1851
11/22/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,294143,0,0,0,288049,312521,4979528,335584,1185,314975,4.02,3.95,1255,1744
11/23/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,254897,0,0,0,249780,289729,4967734,286107,1133,292179,4.14,3.95,1216,1724
11/24/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,248751,0,0,0,243511,278497,4958888,279134,1159,280951,4.01,3.95,1146,1659
11/25/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,253211,0,0,0,247658,277596,4952750,283726,1138,279924,3.95,3.95,1215,1693
11/26/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,244328,0,0,0,238762,278508,4936371,275111,1107,280948,4.02,3.95,1217,1729
11/27/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,267782,0,0,0,261357,301297,4930189,311084,1156,304102,3.99,3.95,1336,1877
11/28/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,240215,0,0,0,234296,284329,4908595,280234,1066,286775,4.02,3.95,1285,1713
11/29/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,212652,0,0,0,207007,254493,4892294,250094,1030,256642,4.06,3.95,1139,1603
11/30/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,226235,0,0,0,220510,261814,4884668,264643,1013,263989,4.08,3.95,1054,1402
12/1/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,246685,0,0,0,240621,285388,4873256,286197,1025,287716,3.98,3.95,1121,1472
12/2/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,251094,0,0,0,245221,275155,4872689,289616,994,277434,4.14,3.95,1138,1571
12/3/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,254812,0,0,0,248290,289655,4869379,301004,925,291861,4.07,3.95,1215,1705
12/4/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,286923,0,0,0,279740,313978,4875489,336357,1048,316884,3.94,3.95,1422,1732
12/5/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,269568,0,0,0,263304,294657,4871503,311391,996,296862,4.09,3.95,1401,1710
12/6/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,224879,0,0,0,219206,256049,4863975,261286,945,258171,4.07,3.95,1278,1499
12/7/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,235104,0,0,0,229310,255102,4868488,270703,869,257364,3.96,3.95,1136,1413
12/8/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,256187,0,0,0,250435,263032,4887060,292776,922,265119,4.14,3.96,1179,1371
12/9/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,238345,0,0,0,232755,259544,4887578,274296,812,261854,4.09,3.96,1166,1449
12/10/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,235962,0,0,0,230066,266291,4877997,274654,884,268740,4.08,3.96,1174,1435
12/11/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,259429,0,0,0,252957,281979,4882639,301447,916,284242,4,3.96,1430,1608
12/12/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,236185,0,0,0,230122,266624,4871030,274784,817,268926,4.12,3.96,1170,1563
12/13/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,216555,0,0,0,211216,244083,4859864,250881,778,246078,3.95,3.96,987,1415
12/14/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,220833,0,0,0,215303,244026,4856202,255883,774,246184,4.02,3.96,1116,1391
12/15/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,216191,0,0,0,210791,239724,4850699,248837,809,242174,4.01,3.96,1092,1291
12/16/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,201406,0,0,0,196377,235447,4831697,233582,782,236927,4.04,3.96,965,1269
12/17/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,208420,0,0,0,203192,239012,4821780,241116,840,241106,4.1,3.96,1103,1277
12/18/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,215740,0,0,0,210256,244574,4814852,250052,762,246645,4.11,3.96,1143,1397
12/19/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,193861,0,0,0,188602,234462,4790292,226451,726,236707,4.1,3.96,1040,1306
12/20/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,174629,0,0,0,169785,213851,4766188,203875,700,215796,4.03,3.96,995,1186
12/21/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,171573,0,0,0,167029,207579,4749616,200039,707,209486,3.94,3.96,982,1187
12/22/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,192132,0,0,0,186840,215240,4745791,223555,746,217224,4.15,3.96,1051,1307
12/23/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,208115,0,0,0,202487,228827,4745549,242850,736,230795,4.16,3.96,1213,1296
12/24/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,225548,0,0,0,219106,245052,4746243,262532,762,247588,4.15,3.96,1171,1364
12/25/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,252711,0,0,0,245200,260675,4761047,291246,760,263127,4.04,3.96,1400,1517
12/26/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,238194,0,0,0,231551,258471,4758488,276853,680,260903,3.94,3.96,1234,1496
12/27/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,220397,0,0,0,214075,244731,4760294,258471,648,246847,3.99,3.96,1188,1528
12/28/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,209290,0,0,0,203206,240324,4758398,247381,660,242281,3.91,3.96,1339,1409
12/29/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,219378,0,0,0,213321,238716,4768262,255770,663,240539,4.01,3.96,1111,1498
12/30/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,207763,0,0,0,201745,237448,4768108,244467,601,239362,4.05,3.96,1075,1463
12/31/2021,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,213483,0,0,0,207705,236249,4769362,249321,700,237967,4.03,3.96,1258,1540
1/1/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,223318,0,0,0,217629,251683,4767594,260276,662,253886,4.06,3.96,1150,1421
1/2/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,186160,0,0,0,180476,237373,4736253,219845,665,239332,4.14,3.96,1032,1387
1/3/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,192794,0,0,0,187350,225667,4719559,225336,573,227688,4.14,3.96,1026,1214
1/4/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,209508,0,0,0,204015,229643,4716075,240867,539,231548,4.08,3.97,1130,1236
1/5/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,188144,0,0,0,182841,219701,4699874,219495,527,221760,4.05,3.97,938,1296
1/6/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,193481,0,0,0,187881,221069,4690061,225253,569,222816,4.07,3.97,1021,1235
1/7/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,187275,0,0,0,181524,220991,4676562,221034,526,222912,4.1,3.97,964,1339
1/8/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,195895,0,0,0,189793,227451,4669987,231498,540,229440,3.93,3.97,980,1435
1/9/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,213041,0,0,0,206994,229495,4676132,247319,474,231237,3.88,3.97,937,1336
1/10/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,211581,0,0,0,206154,218426,4687309,244386,498,220195,3.99,3.97,1083,1336
1/11/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,211016,0,0,0,205518,222906,4694481,244278,486,224621,4,3.97,965,1296
1/12/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,206161,0,0,0,201063,220845,4693797,237702,514,222549,3.93,3.97,948,1260
1/13/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,218721,0,0,0,213283,227825,4694348,250390,488,229452,4.12,3.97,1156,1365
1/14/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,246002,0,0,0,239520,250827,4713221,285120,522,252705,4.02,3.97,1290,1439
1/15/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,251169,0,0,0,244298,260271,4729827,291604,516,262012,4.03,3.97,1198,1600
1/16/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,239561,0,0,0,232678,257913,4734504,278551,490,259800,3.99,3.97,1320,1552
1/17/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,193744,0,0,0,187500,229922,4723089,229090,479,231793,4.06,3.97,1139,1384
1/18/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,211958,0,0,0,205213,237052,4729078,252404,411,239015,4.1,3.97,1000,1372
1/19/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,237980,0,0,0,231035,257789,4744452,281555,453,258821,4.03,3.97,1170,1514
1/20/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,279632,0,0,0,271658,272196,4792660,331990,426,276299,4.1,3.97,1158,1657
1/21/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,268956,0,0,0,259868,288082,4821843,325211,441,288845,4,3.97,1442,1685
1/22/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,305730,0,0,0,295319,312871,4866983,368473,438,315144,4.1,3.97,1497,1732
1/23/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,286957,0,0,0,276949,311363,4891080,346273,445,313647,4.08,3.97,1503,1758
1/24/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,179716,0,0,0,174693,232349,4853323,208648,397,234376,4.07,3.97,1216,1380
1/25/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,168910,0,0,0,163960,217187,4818657,196744,356,218930,4.12,3.97,1031,1308
1/26/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,204654,0,0,0,198022,238113,4814806,246422,382,240037,3.98,3.97,1074,1373
1/27/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,183433,0,0,0,176758,227833,4792432,223850,366,229884,4.05,3.97,1123,1342
1/28/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,176647,0,0,0,171160,220557,4765128,209191,363,222338,4.03,3.97,1095,1283
1/29/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,124572,0,0,0,119658,206672,4698621,152852,379,208491,3.99,3.97,1023,1261
1/30/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,59399,0,0,0,55783,160853,4603118,80693,376,162558,3.93,3.97,859,996
1/31/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,47823,0,0,0,44959,134972,4521531,65505,4511,136379,4.07,3.97,671,845
2/1/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,42740,0,0,0,40113,123875,4446932,58875,8223,125319,3.87,3.97,674,741
2/2/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,73460,0,0,0,70694,125688,4401592,89254,47093,127065,4.06,3.97,676,750
2/3/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,69335,0,0,0,66694,124346,4353752,84853,28182,125686,3.98,3.97,708,727
2/4/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,41578,0,0,0,38903,114224,4289642,57006,19568,113825,4.08,3.97,608,786
2/5/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,99219,0,0,0,96035,130925,4266251,117270,11383,133953,3.95,3.97,690,790
2/6/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,129752,0,0,0,126818,144068,4262325,147405,7066,145586,4.19,3.97,698,873
2/7/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,119622,0,0,0,116781,134674,4256037,135576,26378,135770,4.02,3.97,678,770
2/8/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,122469,0,0,0,119357,135813,4251388,139235,35147,137102,4.11,3.97,629,833
2/9/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,166694,0,0,0,162737,160061,4276411,191854,27991,161285,4.02,3.97,872,877
2/10/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,163856,0,0,0,159538,167293,4291893,190525,17512,168549,4.04,3.97,1014,951
2/11/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,174835,0,0,0,169835,182445,4307604,205933,13709,183784,4.02,3.97,976,1042
2/12/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,201249,0,0,0,195409,200861,4337071,238106,10557,202244,3.96,3.97,991,1175
2/13/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,182713,0,0,0,177507,192906,4346129,214507,7302,194205,4.15,3.97,1084,1138
2/14/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,153804,0,0,0,149107,170240,4340534,181470,5326,171452,4.06,3.97,892,1091
2/15/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,156073,0,0,0,151249,174901,4334377,184390,4049,176279,4.05,3.97,886,1013
2/16/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,161321,0,0,0,156223,177684,4333082,192590,3519,179193,4.04,3.97,769,1008
2/17/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,162944,0,0,0,157930,179035,4335202,193588,2372,180494,4.07,3.97,873,1024
2/18/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,163370,0,0,0,158075,184157,4338116,196191,2027,185739,4.11,3.97,850,1042
2/19/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,189083,0,0,0,183029,205901,4347275,226041,3821,207590,4.03,3.97,908,1263
2/20/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,173785,0,0,0,168104,192007,4353019,207168,2335,193584,4.19,3.97,970,1220
2/21/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,133099,0,0,0,128383,165318,4341161,161972,5051,166693,4.14,3.97,731,954
2/22/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,120021,0,0,0,115379,160439,4321473,147403,19078,161665,4.14,3.98,768,886
2/23/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,126248,0,0,0,122076,155800,4310659,152550,17339,157025,4.02,3.98,740,824
2/24/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,127424,0,0,0,123265,154819,4299102,153662,27284,156075,4.08,3.98,687,910
2/25/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,137880,0,0,0,133496,161551,4287297,163803,26201,163012,4.11,3.98,775,893
2/26/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,143571,0,0,0,139207,170919,4275591,169606,16158,172454,4.08,3.98,866,989
2/27/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,140446,0,0,0,136503,157793,4264408,161159,12718,159183,4.07,3.98,913,965
2/28/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,138239,0,0,0,134694,150149,4260936,158479,10296,151475,4.15,3.98,672,916
3/1/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,139707,0,0,0,135706,153810,4262155,164560,6800,155162,4.16,3.98,743,867
3/2/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,137660,0,0,0,133075,155692,4263273,164660,4960,156972,4.06,3.98,693,813
3/3/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,142457,0,0,0,138220,155985,4266789,168034,3986,157418,4.14,3.98,700,869
3/4/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,154140,0,0,0,149441,167286,4273391,182154,3591,168665,4.09,3.98,712,957
3/5/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,159817,0,0,0,154529,181742,4277038,191943,3136,183343,4.24,3.98,915,1002
3/6/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,153918,0,0,0,148782,176345,4278520,184096,1874,177747,4.01,3.98,804,1018
3/7/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,138385,0,0,0,133801,161135,4279677,167778,2830,162450,4.06,3.98,751,820
3/8/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,134414,0,0,0,129866,159062,4278571,162576,22611,160301,4.1,3.98,646,794
3/9/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,108578,0,0,0,105349,139842,4259523,126531,15961,141289,4.23,3.98,649,770
3/10/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,110084,0,0,0,106980,135693,4239493,127366,59911,136934,4.01,3.98,609,755
3/11/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,149498,0,0,0,144850,158372,4243095,177663,61279,159775,4.02,3.98,707,868
3/12/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,167137,0,0,0,161542,180474,4251559,200349,28290,182123,3.94,3.98,741,1024
3/13/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,156482,0,0,0,151556,168573,4255515,184937,16192,169836,4.17,3.98,781,932
3/14/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,136779,0,0,0,132468,155258,4253668,162496,15120,156510,4.24,3.98,679,843
3/15/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,129352,0,0,0,125118,149814,4248485,154707,24302,151059,4.12,3.98,671,818
3/16/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,135318,0,0,0,130923,153697,4247604,161629,20785,154962,3.85,3.98,758,858
3/17/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,141425,0,0,0,136758,157797,4248913,169693,78371,159102,4.05,3.98,781,865
3/18/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,154743,0,0,0,149727,174979,4249674,185771,82083,176362,3.95,3.98,774,996
3/19/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,161469,0,0,0,156043,181513,4255770,195024,45649,182898,4.01,3.98,948,1146
3/20/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,160023,0,0,0,155281,177443,4257923,188901,44663,178924,3.96,3.98,978,1030
3/21/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,118889,0,0,0,115545,147739,4243306,138242,377747,148772,3.99,3.98,633,918
3/22/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,107359,0,0,0,104037,138904,4223121,125625,245493,140101,3.98,3.98,648,831
3/23/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,125532,0,0,0,121440,147382,4220266,151099,163453,148578,4.02,3.98,704,898
3/24/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,135080,0,0,0,130706,151290,4221185,161119,122872,152681,4.19,3.98,671,951
3/25/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,147025,0,0,0,142554,159807,4227729,174470,88883,161078,3.98,3.98,778,1031
3/26/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,161536,0,0,0,156417,176139,4235997,192417,60706,177638,3.79,3.98,738,1091
3/27/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,148360,0,0,0,143568,168732,4234767,176186,30946,170055,3.98,3.98,828,1079
3/28/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,122511,0,0,0,118022,148459,4224552,148454,19317,149589,4.04,3.98,658,917
3/29/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,119114,0,0,0,115083,143652,4215370,143609,34459,144962,4.09,3.98,716,835
3/30/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,122195,0,0,0,118093,143962,4209035,146261,27497,145310,4.11,3.98,706,803
3/31/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,112666,0,0,0,108676,141245,4193858,136102,18633,142448,4.15,3.98,577,839
4/1/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,126308,0,0,0,121917,150788,4184796,151891,15961,152158,3.98,3.98,716,900
4/2/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,156282,0,0,0,151069,175108,4188663,186260,38985,176658,4.1,3.98,836,1014
4/3/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,148563,0,0,0,143623,170073,4187180,177878,97042,171421,4.1,3.98,805,1045
4/4/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,138425,0,0,0,134460,151745,4187927,163908,51805,152747,4.05,3.98,768,972
4/5/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,138039,0,0,0,133750,151167,4190728,163734,39624,152230,4.13,3.98,551,867
4/6/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,132247,0,0,0,128237,151549,4184390,156412,30327,152838,4.03,3.98,658,808
4/7/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,131595,0,0,0,127316,152758,4175224,157136,18400,153857,3.97,3.98,735,865
4/8/2022,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,134868,0,0,0,130286,160193,4166862,162157,12966,161387,3.93,3.98,674,940
